# generated large 2D fixture
# 61 x 41 grid and 3 timesteps
# Chunk Coord1 Coord2 Ncount c_rho
100 2501 12505
2023 0.45 1.98 2 0.81250722
2024 0.5 1.98 3 1.125934
2025 0.55 1.98 4 1.4399678
2026 0.6 1.98 5 1.7546517
2027 0.65 1.98 2 0.79002408
2028 0.7 1.98 3 1.1061183
2029 0.75 1.98 4 1.4229627
2030 0.8 1.98 5 1.7405799
2031 0.85 1.98 2 0.77898725
2032 0.9 1.98 3 1.0981962
2033 0.95 1.98 4 1.4182124
2034 1 1.98 5 1.7390357
2035 1.05 1.98 2 0.78066035
2036 1.1 1.98 3 1.1030745
2037 1.15 1.98 4 1.4262607
2038 1.2 1.98 5 1.7501959
2039 1.25 1.98 2 0.79485181
2040 1.3 1.98 3 1.1201947
2041 1.35 1.98 4 1.4461861
2042 1.4 1.98 5 1.7727827
2043 1.45 1.98 2 0.81993685
2044 1.5 1.98 3 1.1475969
2045 1.55 1.98 4 1.4757075
2046 1.6 1.98 5 1.8042102
2047 1.65 1.98 2 0.85304347
2048 1.7 1.98 3 1.1821436
2049 1.75 1.98 4 1.5114449
2050 1.8 1.98 5 1.8408802
2051 1.85 1.98 2 0.89038127
2052 1.9 1.98 0 0.25987963
2053 1.95 1.98 0 0.26930665
2054 2 1.98 0 0.27859427
2055 2.05 1.98 0 0.28767542
2056 2.1 1.98 0 0.29648452
2057 2.15 1.98 0 0.30495798
2058 2.2 1.98 0 0.3130346
2059 2.25 1.98 0 0.32065608
2060 2.3 1.98 0 0.32776737
2061 2.35 1.98 0 0.33431713
2062 2.4 1.98 0 0.34025806
2063 2.45 1.98 2 0.98554728
2064 2.5 1.98 3 1.3101466
2065 2.55 1.98 4 1.6340228
2066 2.6 1.98 5 1.9571478
2067 2.65 1.98 2 0.99949921
2068 2.7 1.98 3 1.3210599
2069 2.75 1.98 4 1.6418187
2070 2.8 1.98 5 1.9617701
2071 2.85 1.98 2 1.0009145
2072 2.9 1.98 3 1.319258
2073 2.95 1.98 4 1.6368125
2074 3 1.98 5 1.9535958
2075 0 2.04 3 1.21
2076 0.05 2.04 4 1.5202249
2077 0.1 2.04 5 1.8305204
2078 0.15 2.04 2 0.86095662
2079 0.2 2.04 3 1.1716025
2080 0.25 2.04 4 1.4825256
2081 0.3 2.04 5 1.7937916
2082 0.35 2.04 2 0.82546337
2083 0.4 2.04 3 1.1376012
2084 0.45 2.04 4 1.4502617
2085 0.5 2.04 5 1.763498
2086 0.55 2.04 2 0.79735896
2087 0.6 2.04 3 1.1118888
2088 0.65 2.04 4 1.4271271
2089 0.7 2.04 5 1.7431082
2090 0.75 2.04 2 0.77986108
2091 0.8 2.04 3 1.0974093
2092 0.85 2.04 4 1.4157704
2093 0.9 2.04 5 1.7349564
2094 0.95 2.04 2 0.77497309
2095 1 2.04 3 1.0958203
2096 1.05 2.04 4 1.417492
2097 1.1 2.04 5 1.7399761
2098 1.15 2.04 2 0.7832546
2099 1.2 2.04 3 1.1073039
2100 1.25 2.04 4 1.4320947
2101 1.3 2.04 5 1.7575925
2102 1.35 2.04 2 0.80375746
2103 1.4 2.04 3 1.1305452
2104 1.45 2.04 4 1.4579066
2105 1.5 2.04 5 1.7857886
2106 1.55 2.04 2 0.83413429
2107 1.6 2.04 3 1.1628833
2108 1.65 2.04 4 1.4919726
2109 1.7 2.04 5 1.8213364
2110 1.75 2.04 2 0.87090723
2111 1.8 2.04 3 1.2006159
2112 1.85 2.04 4 1.5303923
2113 1.9 2.04 5 1.8601659
2114 1.95 2.04 0 0.2698661
2115 2 2.04 0 0.27942284
2116 2.05 2.04 0 0.28876714
2117 2.1 2.04 0 0.2978315
2118 2.15 2.04 0 0.30655049
2119 2.2 2.04 0 0.31486116
2120 2.25 2.04 0 0.32270348
2121 2.3 2.04 0 0.33002083
2122 2.35 2.04 0 0.33676038
2123 2.4 2.04 3 1.3028735
2124 2.45 2.04 4 1.6283159
2125 2.5 2.04 5 1.9530485
2126 2.55 2.04 2 0.99703702
2127 2.6 2.04 3 1.3202526
2128 2.65 2.04 4 1.6426722
2129 2.7 2.04 5 1.9642781
2130 2.75 2.04 2 1.0050589
2131 2.8 2.04 3 1.3250089
2132 2.85 2.04 4 1.6441285
2133 2.9 2.04 5 1.9624239
2134 2.95 2.04 2 0.99990764
2135 3 2.04 3 1.3165977
2136 0 2.1 5 1.85
2137 0.05 2.1 2 0.88001859
2138 0.1 2.1 3 1.1901093
2139 0.15 2.1 4 1.5003435
2140 0.2 2.1 5 1.810792
2141 0.25 2.1 2 0.8415235
2142 0.3 2.1 3 1.1526051
2143 0.35 2.1 4 1.4641011
2144 0.4 2.1 5 1.7760729
2145 0.45 2.1 2 0.80857851
2146 0.5 2.1 3 1.1216721
2147 0.55 2.1 4 1.4354034
2148 0.6 2.1 5 1.7498178
2149 0.65 2.1 2 0.78495553
2150 0.7 2.1 3 1.1008518
2151 0.75 2.1 4 1.4175362
2152 0.8 2.1 5 1.7350326
2153 0.85 2.1 2 0.77335916
2154 0.9 2.1 3 1.092528
2155 0.95 2.1 4 1.412545
2156 1 2.1 5 1.7334101
2157 1.05 2.1 2 0.77511707
2158 1.1 2.1 3 1.0976536
2159 1.15 2.1 4 1.4210013
2160 1.2 2.1 5 1.7451361
2161 1.25 2.1 2 0.79002801
2162 1.3 2.1 3 1.1156418
2163 1.35 2.1 4 1.441937
2164 1.4 2.1 5 1.768868
2165 1.45 2.1 2 0.81638481
2166 1.5 2.1 3 1.1444332
2167 1.55 2.1 4 1.472955
2168 1.6 2.1 5 1.8018887
2169 1.65 2.1 2 0.85116986
2170 1.7 2.1 3 1.1807314
2171 1.75 2.1 4 1.5105042
2172 1.8 2.1 5 1.8404178
2173 1.85 2.1 2 0.8904006
2174 1.9 2.1 3 1.2203805
2175 1.95 2.1 4 1.5502855
2176 2 2.1 0 0.28004393
2177 2.05 2.1 0 0.28958547
2178 2.1 2.1 0 0.29884118
2179 2.15 2.1 0 0.30774422
2180 2.2 2.1 0 0.31623032
2181 2.25 2.1 0 0.32423818
2182 2.3 2.1 0 0.33171
2183 2.35 2.1 4 1.6185918
2184 2.4 2.1 5 1.9448339
2185 2.45 2.1 2 0.99039131
2186 2.5 2.1 3 1.3152238
2187 2.55 2.1 4 1.6392965
2188 2.6 2.1 5 1.96258
2189 2.65 2.1 2 1.0050506
2190 2.7 2.1 3 1.3266904
2191 2.75 2.1 4 1.6474877
2192 2.8 2.1 5 1.9674366
2193 2.85 2.1 2 1.0065376
2194 2.9 2.1 3 1.3247971
2195 2.95 2.1 4 1.6422277
2196 3 2.1 5 1.9588479
2197 0 2.16 3 1.21
2198 0.05 2.16 4 1.5198826
2199 0.1 2.16 5 1.8298383
2200 0.15 2.16 2 0.85993959
2201 0.2 2.16 3 1.1702579
2202 0.25 2.16 4 1.4808632
2203 0.3 2.16 5 1.7918233
2204 0.35 2.16 2 0.82320346
2205 0.4 2.16 3 1.1350659
2206 0.45 2.16 4 1.4474695
2207 0.5 2.16 5 1.760469
2208 0.55 2.16 2 0.7941149
2209 0.6 2.16 3 1.1084532
2210 0.65 2.16 4 1.4235247
2211 0.7 2.16 5 1.7393651
2212 0.75 2.16 2 0.7760043
2213 0.8 2.16 3 1.0934666
2214 0.85 2.16 4 1.4117704
2215 0.9 2.16 5 1.7309279
2216 0.95 2.16 2 0.77094514
2217 1 2.16 3 1.091822
2218 1.05 2.16 4 1.4135523
2219 1.1 2.16 5 1.7361233
2220 1.15 2.16 2 0.77951665
2221 1.2 2.16 3 1.1037077
2222 1.25 2.16 4 1.4286663
2223 1.3 2.16 5 1.7543566
2224 1.35 2.16 2 0.80073747
2225 1.4 2.16 3 1.1277629
2226 1.45 2.16 4 1.4553821
2227 1.5 2.16 5 1.7835401
2228 1.55 2.16 2 0.83217802
2229 1.6 2.16 3 1.1612334
2230 1.65 2.16 4 1.490641
2231 1.7 2.16 5 1.8203327
2232 1.75 2.16 2 0.87023864
2233 1.8 2.16 3 1.2002873
2234 1.85 2.16 4 1.5304061
2235 1.9 2.16 5 1.8605219
2236 1.95 2.16 2 0.91056176
2237 2 2.16 3 1.2404532
2238 2.05 2.16 4 1.5701247
2239 2.1 2.16 5 1.8995064
2240 2.15 2.16 2 0.94853075
2241 2.2 2.16 3 1.2771324
2242 2.25 2.16 4 1.6052494
2243 2.3 2.16 5 1.932823
2244 2.35 2.16 2 0.97979851
2245 2.4 2.16 3 1.3061257
2246 2.45 2.16 4 1.6317587
2247 2.5 2.16 5 1.956657
2248 2.55 2.16 2 1.0007852
2249 2.6 2.16 3 1.3241134
2250 2.65 2.16 4 1.6466177
2251 2.7 2.16 5 1.9682799
2252 2.75 2.16 2 1.009088
2253 2.8 2.16 3 1.3290362
2254 2.85 2.16 4 1.648125
2255 2.9 2.16 5 1.9663607
2256 2.95 2.16 2 1.0037563
2257 3 2.16 3 1.3203305
2258 0 2.22 5 1.85
2259 0.05 2.22 2 0.87981803
2260 0.1 2.22 3 1.1897096
2261 0.15 2.22 4 1.4997476
2262 0.2 2.22 5 1.8100041
2263 0.25 2.22 2 0.84054942
2264 0.3 2.22 3 1.1514518
2265 0.35 2.22 4 1.4627769
2266 0.4 2.22 5 1.7745874
2267 0.45 2.22 2 0.80694245
2268 0.5 2.22 3 1.1198972
2269 0.55 2.22 4 1.4335026
2270 0.6 2.22 5 1.7478047
2271 0.65 2.22 2 0.78284479
2272 0.7 2.22 3 1.0986586
2273 0.75 2.22 4 1.4152763
2274 0.8 2.22 5 1.7327225
2275 0.85 2.22 2 0.7710154
2276 0.9 2.22 3 1.0901675
2277 0.95 2.22 4 1.4101849
2278 1 2.22 5 1.7310674
2279 1.05 2.22 2 0.77280864
2280 1.1 2.22 3 1.0953961
2281 1.15 2.22 4 1.4188111
2282 1.2 2.22 5 1.7430289
2283 1.25 2.22 2 0.78801919
2284 1.3 2.22 3 1.1137458
2285 1.35 2.22 4 1.4401674
2286 1.4 2.22 5 1.7672377
2287 1.45 2.22 2 0.8149056
2288 1.5 2.22 3 1.1431157
2289 1.55 2.22 4 1.4718088
2290 1.6 2.22 5 1.800922
2291 1.65 2.22 2 0.85038962
2292 1.7 2.22 3 1.1801432
2293 1.75 2.22 4 1.5101124
2294 1.8 2.22 5 1.8402253
2295 1.85 2.22 2 0.89040865
2296 1.9 2.22 3 1.2205891
2297 1.95 2.22 4 1.5506931
2298 2 2.22 5 1.8806476
2299 2.05 2.22 2 0.9303809
2300 2.1 2.22 3 1.2598226
2301 2.15 2.22 4 1.5889045
2302 2.2 2.22 5 1.9175611
2303 2.25 2.22 2 0.96572991
2304 2.3 2.22 3 1.2933519
2305 2.35 2.22 4 1.620372
2306 2.4 2.22 5 1.9467395
2307 2.45 2.22 2 0.99240855
2308 2.5 2.22 3 1.3173381
2309 2.55 2.22 4 1.6414927
2310 2.6 2.22 5 1.9648421
2311 2.65 2.22 2 1.0073624
2312 2.7 2.22 3 1.3290352
2313 2.75 2.22 4 1.6498485
2314 2.8 2.22 5 1.9697964
2315 2.85 2.22 2 1.0088793
2316 2.9 2.22 3 1.3271038
2317 2.95 2.22 4 1.6444828
2318 3 2.22 5 1.9610351
2319 0 2.28 3 1.21
2320 0.05 2.28 4 1.5198252
2321 0.1 2.28 5 1.8297239
2322 0.15 2.28 2 0.859769
2323 0.2 2.28 3 1.1700324
2324 0.25 2.28 4 1.4805844
2325 0.3 2.28 5 1.7914931
2326 0.35 2.28 2 0.82282438
2327 0.4 2.28 3 1.1346407
2328 0.45 2.28 4 1.4470011
2329 0.5 2.28 5 1.7599609
2330 0.55 2.28 2 0.79357075
2331 0.6 2.28 3 1.1078769
2332 0.65 2.28 4 1.4229205
2333 0.7 2.28 5 1.7387372
2334 0.75 2.28 2 0.77535736
2335 0.8 2.28 3 1.0928053
2336 0.85 2.28 4 1.4110994
2337 0.9 2.28 5 1.7302521
2338 0.95 2.28 2 0.77026949
2339 1 2.28 3 1.0911514
2340 1.05 2.28 4 1.4128914
2341 1.1 2.28 5 1.7354771
2342 1.15 2.28 2 0.77888964
2343 1.2 2.28 3 1.1031045
2344 1.25 2.28 4 1.4280912
2345 1.3 2.28 5 1.7538138
2346 1.35 2.28 2 0.8002309
2347 1.4 2.28 3 1.1272962
2348 1.45 2.28 4 1.4549586
2349 1.5 2.28 5 1.783163
2350 1.55 2.28 2 0.83184987
2351 1.6 2.28 3 1.1609567
2352 1.65 2.28 4 1.4904176
2353 1.7 2.28 5 1.8201643
2354 1.75 2.28 2 0.8701265
2355 1.8 2.28 3 1.2002322
2356 1.85 2.28 4 1.5304084
2357 1.9 2.28 5 1.8605816
2358 1.95 2.28 2 0.91067845
2359 2 2.28 3 1.240626
2360 2.05 2.28 4 1.5703524
2361 2.1 2.28 5 1.8997874
2362 2.15 2.28 2 0.94886292
2363 2.2 2.28 3 1.2775134
2364 2.25 2.28 4 1.6056764
2365 2.3 2.28 5 1.933293
2366 2.35 2.28 2 0.98030813
2367 2.4 2.28 3 1.3066712
2368 2.45 2.28 4 1.6323362
2369 2.5 2.28 5 1.9572623
2370 2.55 2.28 2 1.0014139
2371 2.6 2.28 3 1.324761
2372 2.65 2.28 4 1.6472795
2373 2.7 2.28 5 1.9689511
2374 2.75 2.28 2 1.0097638
2375 2.8 2.28 3 1.3297118
2376 2.85 2.28 4 1.6487953
2377 2.9 2.28 5 1.9670211
2378 2.95 2.28 2 1.0044019
2379 3 2.28 3 1.3209566
2380 0 2.34 5 1.85
2381 0.05 2.34 2 0.87990416
2382 0.1 2.34 3 1.1898812
2383 0.15 2.34 4 1.5000036
2384 0.2 2.34 5 1.8103425
2385 0.25 2.34 2 0.84096776
2386 0.3 2.34 3 1.1519471
2387 0.35 2.34 4 1.4633456
2388 0.4 2.34 5 1.7752254
2389 0.45 2.34 2 0.80764509
2390 0.5 2.34 3 1.1206595
2391 0.55 2.34 4 1.4343189
2392 0.6 2.34 5 1.7486693
2393 0.65 2.34 2 0.78375128
2394 0.7 2.34 3 1.0996005
2395 0.75 2.34 4 1.4162468
2396 0.8 2.34 5 1.7337146
2397 0.85 2.34 2 0.77202197
2398 0.9 2.34 3 1.0911812
2399 0.95 2.34 4 1.4111985
2400 1 2.34 5 1.7320735
2401 1.05 2.34 2 0.77380004
2402 1.1 2.34 3 1.0963656
2403 1.15 2.34 4 1.4197517
2404 1.2 2.34 5 1.7439339
2405 1.25 2.34 2 0.78888192
2406 1.3 2.34 3 1.1145601
2407 1.35 2.34 4 1.4409274
2408 1.4 2.34 5 1.7679379
2409 1.45 2.34 2 0.81554087
2410 1.5 2.34 3 1.1436815
2411 1.55 2.34 4 1.472301
2412 1.6 2.34 5 1.8013372
2413 1.65 2.34 2 0.85072471
2414 1.7 2.34 3 1.1803958
2415 1.75 2.34 4 1.5102807
2416 1.8 2.34 5 1.840308
2417 1.85 2.34 2 0.89040519
2418 1.9 2.34 3 1.2204995
2419 1.95 2.34 4 1.550518
2420 2 2.34 5 1.8803884
2421 2.05 2.34 2 0.93003929
2422 2.1 2.34 3 1.2594011
2423 2.15 2.34 4 1.5884062
2424 2.2 2.34 5 1.9169896
2425 2.25 2.34 2 0.96508926
2426 2.3 2.34 3 1.2926467
2427 2.35 2.34 4 1.6196074
2428 2.4 2.34 5 1.9459211
2429 2.45 2.34 2 0.99154221
2430 2.5 2.34 3 1.3164301
2431 2.55 2.34 4 1.6405495
2432 2.6 2.34 5 1.9638706
2433 2.65 2.34 2 1.0063695
2434 2.7 2.34 3 1.3280282
2435 2.75 2.34 4 1.6488346
2436 2.8 2.34 5 1.968783
2437 2.85 2.34 2 1.0078736
2438 2.9 2.34 3 1.3261132
2439 2.95 2.34 4 1.6435143
2440 3 2.34 5 1.9600958
2441 0 2.4 3 1.21
2442 0.05 2.4 4 1.5200543
2443 0.1 2.4 5 1.8301804
2444 0.15 2.4 2 0.86044964
2445 0.2 2.4 3 1.1709322
2446 0.25 2.4 4 1.4816969
2447 0.3 2.4 5 1.7928104
2448 0.35 2.4 2 0.82433682
2449 0.4 2.4 3 1.1363374
2450 0.45 2.4 4 1.4488698
2451 0.5 2.4 5 1.7619881
2452 0.55 2.4 2 0.79574182
2453 0.6 2.4 3 1.1101762
2454 0.65 2.4 4 1.4253313
2455 0.7 2.4 5 1.7412423
2456 0.75 2.4 2 0.7779385
2457 0.8 2.4 3 1.0954439
2458 0.85 2.4 4 1.4137765
2459 0.9 2.4 5 1.7329482
2460 0.95 2.4 2 0.77296518
2461 1 2.4 3 1.0938272
2462 1.05 2.4 4 1.4155281
2463 1.1 2.4 5 1.7380555
2464 1.15 2.4 2 0.78139125
2465 1.2 2.4 3 1.1055112
2466 1.25 2.4 4 1.4303857
2467 1.3 2.4 5 1.7559794
2468 1.35 2.4 2 0.80225202
2469 1.4 2.4 3 1.1291582
2470 1.45 2.4 4 1.4566482
2471 1.5 2.4 5 1.7846678
2472 1.55 2.4 2 0.8331591
2473 1.6 2.4 3 1.1620609
2474 1.65 2.4 4 1.4913088
2475 1.7 2.4 5 1.8208361
2476 1.75 2.4 2 0.87057394
2477 1.8 2.4 3 1.2004521
2478 1.85 2.4 4 1.5303992
2479 1.9 2.4 5 1.8603434
2480 1.95 2.4 2 0.91021288
2481 2 2.4 3 1.2399364
2482 2.05 2.4 4 1.5694439
2483 2.1 2.4 5 1.8986664
2484 2.15 2.4 2 0.94753764
2485 2.2 2.4 3 1.2759934
2486 2.25 2.4 4 1.6039726
2487 2.3 2.4 5 1.9314177
2488 2.35 2.4 2 0.97827487
2489 2.4 2.4 3 1.3044947
2490 2.45 2.4 4 1.6300321
2491 2.5 2.4 5 1.9548473
2492 2.55 2.4 2 0.99890545
2493 2.6 2.4 3 1.3221772
2494 2.65 2.4 4 1.644639
2495 2.7 2.4 5 1.966273
2496 2.75 2.4 2 1.0070674
2497 2.8 2.4 3 1.3270165
2498 2.85 2.4 4 1.6461207
2499 2.9 2.4 5 1.9643864
2500 2.95 2.4 2 1.0018262
2501 3 2.4 3 1.3184585
300 2501 12505
1 0 0 4 1.53
2 0.05 0 5 1.8601877
3 0.1 0 2 0.91030188
4 0.15 0 3 1.2402694
5 0.2 0 4 1.5700185
6 0.25 0 5 1.8994785
7 0.3 0 2 0.94858127
8 0.35 0 3 1.2772611
9 0.4 0 4 1.6054552
10 0.45 0 5 1.9331044
11 0.5 0 2 0.98015365
12 0.55 0 3 1.3065519
13 0.6 0 4 1.632253
14 0.65 0 5 1.9572157
15 0.7 0 2 1.0014043
16 0.75 0 3 1.3247884
17 0.8 0 4 1.6473438
18 0.85 0 5 1.9690518
19 0.9 0 2 1.0099002
20 0.95 0 3 1.3298828
21 1 0 4 1.6489998
22 1.05 0 5 1.9672575
23 1.1 0 2 1.0046686
24 1.15 0 3 1.3212517
25 1.2 0 4 1.6370314
26 1.25 0 5 1.9520384
27 1.3 0 2 0.98630853
28 1.35 0 3 1.2998833
29 1.4 0 4 1.612809
30 1.45 0 5 1.9251368
31 1.5 0 2 0.95692205
32 1.55 0 3 1.2682241
33 1.6 0 4 1.5791057
34 1.65 0 5 1.8896327
35 1.7 0 2 0.91987361
36 1.75 0 3 1.2298988
37 1.8 0 4 1.5397803
38 1.85 0 5 1.8495911
39 1.9 0 2 0.87940493
40 1.95 0 3 1.1892952
41 2 0 4 1.4993351
42 2.05 0 5 1.8095963
43 2.1 0 2 0.84014929
44 2.15 0 3 1.1510622
45 2.2 0 4 1.4624007
46 2.25 0 5 1.7742273
47 2.3 0 2 0.80660108
48 2.35 0 3 1.119577
49 2.4 0 4 1.4332059
50 2.45 0 5 1.7475336
51 2.5 0 2 0.78260128
52 2.55 0 3 1.0984444
53 2.6 0 4 1.415093
54 2.65 0 5 1.7325714
55 2.7 0 2 0.77089762
56 2.75 0 3 1.0900839
57 2.8 0 4 1.410136
58 2.85 0 5 1.7310536
59 2.9 0 2 0.77283008
60 2.95 0 3 1.0954526
61 3 0 4 1.4189022
62 0 0.06 2 0.89
63 0.05 0.06 3 1.2201518
64 0.1 0.06 4 1.5502303
65 0.15 0.06 5 1.8801627
66 0.2 0.06 2 0.92987735
67 0.25 0.06 3 1.259304
68 0.3 0.06 4 1.5883747
69 0.35 0.06 5 1.9170239
70 0.4 0.06 2 0.96518911
71 0.45 0.06 3 1.2928114
72 0.5 0.06 4 1.6198358
73 0.55 0.06 5 1.9462115
74 0.6 0.06 2 0.99189243
75 0.65 0.06 3 1.3168377
76 0.7 0.06 4 1.6410115
77 0.75 0.06 5 1.9643837
78 0.8 0.06 2 1.00693
79 0.85 0.06 3 1.328632
80 0.9 0.06 4 1.6494774
81 0.95 0.06 5 1.9694601
82 1 0.06 2 1.0085802
83 1.05 0.06 3 1.3268441
84 1.1 0.06 4 1.6442643
85 1.15 0.06 5 1.9608594
86 1.2 0.06 2 0.99665405
87 1.25 0.06 3 1.3116786
88 1.3 0.06 4 1.625969
89 1.35 0.06 5 1.9395663
90 1.4 0.06 2 0.97251702
91 1.45 0.06 3 1.2848719
92 1.5 0.06 4 1.5966861
93 1.55 0.06 5 1.9080188
94 1.6 0.06 2 0.93893256
95 1.65 0.06 3 1.249493
96 1.7 0.06 4 1.5597683
97 1.75 0.06 5 1.8698286
98 1.8 0.06 2 0.89974577
99 1.85 0.06 3 1.2095926
100 1.9 0.06 4 1.5194423
101 1.95 0.06 5 1.8293683
102 2 0.06 2 0.85944319
103 2.05 0.06 3 1.1697388
104 2.1 0.06 4 1.4803251
105 2.15 0.06 5 1.79127
106 2.2 0.06 2 0.82263908
107 2.25 0.06 3 1.1344945
108 2.3 0.06 4 1.4468951
109 2.35 0.06 5 1.7598958
110 2.4 0.06 2 0.79354716
111 2.45 0.06 3 1.1078949
112 2.5 0.06 4 1.42298
113 2.55 0.06 5 1.7388377
114 2.6 0.06 2 0.77549819
115 2.65 0.06 3 1.0929854
116 2.7 0.06 4 1.4113176
117 2.75 0.06 5 1.7305067
118 2.8 0.06 2 0.77055861
119 2.85 0.06 3 1.091473
120 2.9 0.06 4 1.4132432
121 2.95 0.06 5 1.7358565
122 3 0.06 2 0.77929396
123 0 0.12 4 1.53
124 0.05 0.12 5 1.8600443
125 0.1 0.12 2 0.91001605
126 0.15 0.12 3 1.2398433
127 0.2 0.12 4 1.569455
128 0.25 0.12 5 1.8987819
129 0.3 0.12 2 0.94775651
130 0.35 0.12 3 1.2763141
131 0.4 0.12 4 1.6043928
132 0.45 0.12 5 1.9319344
133 0.5 0.12 2 0.97888439
134 0.55 0.12 3 1.3051926
135 0.6 0.12 4 1.6308134
136 0.65 0.12 5 1.9557062
137 0.7 0.12 2 0.99983583
138 0.75 0.12 3 1.3231723
139 0.8 0.12 4 1.6456917
140 0.85 0.12 5 1.9673757
141 0.9 0.12 2 1.0082121
142 0.95 0.12 3 1.328195
143 1 0.12 4 1.6473244
144 1.05 0.12 5 1.9656067
145 1.1 0.12 2 1.0030542
146 1.15 0.12 3 1.3196854
147 1.2 0.12 4 1.6355246
148 1.25 0.12 5 1.9506018
149 1.3 0.12 2 0.98495262
150 1.35 0.12 3 1.2986178
151 1.4 0.12 4 1.6116431
152 1.45 0.12 5 1.924079
153 1.5 0.12 2 0.95597986
154 1.55 0.12 3 1.2674044
155 1.6 0.12 4 1.5784143
156 1.65 0.12 5 1.8890748
157 1.7 0.12 2 0.91945303
158 1.75 0.12 3 1.2296186
159 1.8 0.12 4 1.5396426
160 1.85 0.12 5 1.8495969
161 1.9 0.12 2 0.8795541
162 1.95 0.12 3 1.1895867
163 2 0.12 4 1.4997668
164 2.05 0.12 5 1.8101651
165 2.1 0.12 2 0.84085113
166 2.15 0.12 3 1.151892
167 2.2 0.12 4 1.4633524
168 2.25 0.12 5 1.7752941
169 2.3 0.12 2 0.80777524
170 2.35 0.12 3 1.1208501
171 2.4 0.12 4 1.4345686
172 2.45 0.12 5 1.7489762
173 2.5 0.12 2 0.78411333
174 2.55 0.12 3 1.100015
175 2.6 0.12 4 1.4167108
176 2.65 0.12 5 1.7342246
177 2.7 0.12 2 0.77257445
178 2.75 0.12 3 1.0917721
179 2.8 0.12 4 1.4118235
180 2.85 0.12 5 1.7327282
181 2.9 0.12 2 0.7744797
182 2.95 0.12 3 1.0970653
183 3 0.12 4 1.4204664
184 0 0.18 2 0.89
185 0.05 0.18 3 1.2198659
186 0.1 0.18 4 1.5496607
187 0.15 0.18 5 1.8793134
188 0.2 0.18 2 0.9287545
189 0.25 0.18 3 1.2579157
190 0.3 0.18 4 1.586731
191 0.35 0.18 5 1.9151367
192 0.4 0.18 2 0.96307196
193 0.45 0.18 3 1.2904796
194 0.5 0.18 4 1.6173062
195 0.55 0.18 5 1.9435024
196 0.6 0.18 2 0.98902337
197 0.65 0.18 3 1.3138294
198 0.7 0.18 4 1.6378856
199 0.75 0.18 5 1.9611629
200 0.8 0.18 2 1.0036375
201 0.85 0.18 3 1.3252916
202 0.9 0.18 4 1.6461132
203 0.95 0.18 5 1.9660964
204 1 0.18 2 1.0052412
205 1.05 0.18 3 1.323554
206 1.1 0.18 4 1.6410469
207 1.15 0.18 5 1.9577379
208 1.2 0.18 2 0.99365092
209 1.25 0.18 3 1.3088156
210 1.3 0.18 4 1.6232667
211 1.35 0.18 5 1.9370444
212 1.4 0.18 2 0.97019353
213 1.45 0.18 3 1.2827636
214 1.5 0.18 0 0.31480836
215 1.55 0.18 0 0.30638511
216 1.6 0.18 0 0.29755473
217 1.65 0.18 0 0.28838097
218 1.7 0.18 4 1.5589301
219 1.75 0.18 5 1.8692703
220 1.8 0.18 2 0.89947136
221 1.85 0.18 3 1.209604
222 1.9 0.18 4 1.5197396
223 1.95 0.18 5 1.8299492
224 2 0.18 2 0.8603036
225 2.05 0.18 3 1.1708724
226 2.1 0.18 4 1.4817238
227 2.15 0.18 5 1.7929237
228 2.2 0.18 2 0.8245358
229 2.25 0.18 3 1.1366206
230 2.3 0.18 4 1.4492352
231 2.35 0.18 5 1.762433
232 2.4 0.18 2 0.79626305
233 2.45 0.18 3 1.11077
234 2.5 0.18 4 1.4259934
235 2.55 0.18 5 1.7419678
236 2.6 0.18 2 0.7787223
237 2.65 0.18 3 1.0962803
238 2.7 0.18 4 1.4146594
239 2.75 0.18 5 1.7338713
240 2.8 0.18 2 0.77392181
241 2.85 0.18 3 1.0948104
242 2.9 0.18 4 1.4165308
243 2.95 0.18 5 1.7390705
244 3 0.18 2 0.78241119
245 0 0.24 4 1.53
246 0.05 0.24 5 1.859618
247 0.1 0.24 2 0.90916662
248 0.15 0.24 3 1.2385768
249 0.2 0.24 4 1.5677807
250 0.25 0.24 5 1.8967117
251 0.3 0.24 2 0.94530547
252 0.35 0.24 3 1.2734999
253 0.4 0.24 4 1.6012358
254 0.45 0.24 5 1.9284573
255 0.5 0.24 2 0.97511235
256 0.55 0.24 3 1.3011528
257 0.6 0.24 4 1.6265351
258 0.65 0.24 5 1.9512203
259 0.7 0.24 2 0.99517467
260 0.75 0.24 3 1.3183696
261 0.8 0.24 4 1.640782
262 0.85 0.24 5 1.9623945
263 0.9 0.24 2 1.0031955
264 0.95 0.24 3 1.3231791
265 1 0.24 4 1.6423454
266 1.05 0.24 5 1.9607006
267 1.1 0.24 2 0.99825644
268 1.15 0.24 3 1.3150306
269 1.2 0.24 4 1.6310464
270 1.25 0.24 0 0.3463325
271 1.3 0.24 0 0.34092306
272 1.35 0.24 0 0.33485709
273 1.4 0.24 0 0.32817841
274 1.45 0.24 0 0.32093522
275 1.5 0.24 0 0.31317984
276 1.55 0.24 0 0.30496825
277 1.6 0.24 0 0.29635976
278 1.65 0.24 0 0.28741652
279 1.7 0.24 0 0.27820311
280 1.75 0.24 0 0.26878606
281 1.8 0.24 0 0.25923336
282 1.85 0.24 0 0.24961398
283 1.9 0.24 0 0.2399974
284 1.95 0.24 3 1.190453
285 2 0.24 4 1.5010498
