# generated large cluster fixture
# 1200 clusters and 3 timesteps
# Chunk c_x c_y c_z vx vy vz Ncount
100 1200 315900
1016 0.75039084 0.48783494 2.5908615 0.83131981 -1.0678586 0.21948144 56
1017 8.1667987 3.8015434 1.7870139 0.88040489 -1.0745956 0.22797711 106
1018 3.5832066 7.1152519 0.98316632 0.92864396 -1.0805493 0.23639049 158
1019 10.999614 2.4289604 0.17931874 0.97599069 -1.0857153 0.24471852 212
1020 6.4160223 5.7426689 2.3754712 1.0223996 -1.0900898 0.25295822 268
1021 1.8324302 1.0563774 1.5716236 1.067826 -1.0936698 0.26110661 326
1022 9.248838 4.3700859 0.76777601 1.1122263 -1.0964525 0.26916073 386
1023 4.6652459 7.6837944 2.9639284 1.1555579 -1.0984359 0.27711769 448
1024 0.08165376 2.9975029 2.1600809 1.197779 -1.0996186 0.28497462 12
1025 7.4980616 6.3112114 1.3562333 1.2388492 -1.0999998 0.29272867 78
1026 2.9144695 1.6249199 0.5523857 1.278729 -1.099579 0.30037705 146
1027 10.330877 4.9386284 2.7485381 1.3173799 -1.0983568 0.307917 216
1028 5.7472852 0.25233693 1.9446905 1.354765 -1.0963339 0.3153458 288
1029 1.1636931 3.5660454 1.140843 1.3908483 -1.0935118 0.32266075 362
1030 8.580101 6.8797539 0.33699539 1.4255951 -1.0898926 0.32985923 438
1031 3.9965088 2.1934624 2.5331478 1.4589719 -1.0854789 0.33693864 16
1032 11.412917 5.5071709 1.7293002 1.4909468 -1.080274 0.34389641 96
1033 6.8293245 0.82087943 0.92545266 1.5214891 -1.0742815 0.35073004 178
1034 2.2457324 4.1345879 0.12160508 1.5505693 -1.067506 0.35743706 262
1035 9.6621403 7.4482964 2.3177575 1.5781595 -1.0599523 0.36401505 348
1036 5.0785481 2.7620049 1.5139099 1.6042332 -1.051626 0.37046164 436
1037 0.494956 6.0757134 0.71006235 1.6287654 -1.042533 0.37677449 26
1038 7.9113639 1.3894219 2.9062148 1.6517325 -1.0326801 0.38295133 118
1039 3.3277717 4.7031304 2.1023672 1.6731124 -1.0220744 0.38898993 212
1040 10.74418 0.016838918 1.2985196 1.6928845 -1.0107237 0.39488811 308
1041 6.1605875 3.3305474 0.49467204 1.7110299 -0.9986362 0.40064373 406
1042 1.5769953 6.6442559 2.6908245 1.7275312 -0.98582074 0.40625473 6
1043 8.9934032 1.9579644 1.8869769 1.7423724 -0.97228666 0.41171908 108
1044 4.4098111 5.2716729 1.0831293 1.7555393 -0.95804382 0.4170348 212
1045 11.826219 0.58538141 0.27928173 1.7670193 -0.94310262 0.42219997 318
1046 7.2426268 3.8990899 2.4754342 1.7768013 -0.92747393 0.42721274 426
1047 2.6590347 7.2127984 1.6715866 1.784876 -0.91116916 0.43207129 36
1048 10.075443 2.5265069 0.867739 1.7912355 -0.89420018 0.43677386 148
1049 5.4918504 5.8402154 0.063891423 1.7958738 -0.87657937 0.44131876 262
1050 0.90825825 1.1539239 2.2600438 1.7987864 -0.85831958 0.44570435 378
1051 8.3246661 4.4676324 1.4561963 1.7999705 -0.8394341 0.44992905 496
1052 3.741074 7.7813409 0.65234869 1.799425 -0.81993672 0.45399133 116
1053 11.157482 3.0950494 2.8485011 1.7971503 -0.79984164 0.45788972 238
1054 6.5738897 6.4087579 2.0446535 1.7931488 -0.77916351 0.46162282 362
1055 1.9902976 1.7224664 1.240806 1.7874241 -0.7579174 0.46518927 488
1056 9.4067054 5.0361749 0.43695838 1.7799819 -0.73611881 0.4685878 116
1057 4.8231133 0.3498834 2.6331108 1.7708293 -0.71378362 0.47181718 246
1058 0.23952117 3.6635919 1.8292632 1.759975 -0.69092811 0.47487623 378
1059 7.655929 6.9773004 1.0254156 1.7474295 -0.66756894 0.47776386 12
1060 3.0723369 2.2910089 0.22156807 1.7332049 -0.64372315 0.48047902 148
1061 10.488745 5.6047174 2.4177205 1.7173148 -0.61940811 0.48302073 286
1062 5.9051526 0.9184259 1.6138729 1.6997745 -0.59464155 0.48538808 426
1063 1.3215605 4.2321344 0.81002534 1.6806008 -0.56944152 0.4875802 68
1064 8.7379684 7.5458429 0.0061777634 1.6598122 -0.5438264 0.48959632 212
1065 4.1543762 2.8595514 2.2023302 1.6374287 -0.51781485 0.4914357 358
1066 11.570784 6.1732599 1.3984826 1.6134717 -0.49142584 0.49309767 6
1067 6.987192 1.4869684 0.59463503 1.5879643 -0.46467859 0.49458164 156
1068 2.4035998 4.8006769 2.7907875 1.560931 -0.43759262 0.49588708 308
1069 9.8200077 0.11438539 1.9869399 1.5323977 -0.41018766 0.4970135 462
1070 5.2364156 3.4280939 1.1830923 1.502392 -0.3824837 0.49796051 118
1071 0.65282342 6.7418024 0.37924472 1.4709425 -0.35450092 0.49872775 276
1072 8.0692313 2.0555109 2.5753971 1.4380796 -0.32625972 0.49931497 436
1073 3.4856391 5.3692194 1.7715496 1.4038348 -0.2977807 0.49972193 98
1074 10.902047 0.68292788 0.96770199 1.368241 -0.26908461 0.4999485 262
1075 6.3184549 3.9966364 0.16385441 1.3313325 -0.24019236 0.4999946 428
1076 1.7348627 7.3103449 2.3600068 1.2931446 -0.21112503 0.4998602 96
1077 9.1512706 2.6240534 1.5561593 1.2537142 -0.18190379 0.49954536 266
1078 4.5676785 5.9377619 0.75231168 1.213079 -0.15254996 0.49905019 438
1079 11.984086 1.2514704 2.9484641 1.1712781 -0.12308492 0.49837487 112
1080 7.4004942 4.5651789 2.1446165 1.1283517 -0.093530163 0.49751963 288
1081 2.8169021 7.8788874 1.3407689 1.0843411 -0.063907224 0.4964848 466
1082 10.23331 3.1925959 0.53692137 1.0392885 -0.034237699 0.49527075 146
1083 5.6497178 6.5063044 2.7330738 0.99323723 -0.0045432171 0.4938779 328
1084 1.0661257 1.8200129 1.9292262 0.94623153 0.025154577 0.49230678 12
1085 8.4825335 5.1337214 1.1253786 0.89831657 0.054834035 0.49055793 198
1086 3.8989414 0.44742987 0.32153106 0.8495384 0.084473521 0.488632 386
1087 11.315349 3.7611384 2.5176835 0.79994388 0.11405143 0.48652968 76
1088 6.7317571 7.0748469 1.7138359 0.74958069 0.1435462 0.48425172 268
1089 2.148165 2.3885554 0.90998833 0.6984972 0.17293633 0.48179896 462
1090 9.5645729 5.7022639 0.10614075 0.64674251 0.2022004 0.47917227 158
1091 4.9809807 1.0159724 2.3022932 0.59436635 0.23131707 0.47637261 356
1092 0.39738858 4.3296809 1.4984456 0.54141905 0.26026513 0.47340098 56
1093 7.8137964 7.6433894 0.69459802 0.48795149 0.28902346 0.47025846 258
1094 3.2302043 2.9570979 2.8907504 0.43401505 0.3175711 0.46694618 462
1095 10.646612 6.2708064 2.0869029 0.37966155 0.34588725 0.46346533 168
1096 6.06302 1.5845149 1.2830553 0.32494322 0.37395127 0.45981718 376
1097 1.4794279 4.8982234 0.47920771 0.26991265 0.40174269 0.45600305 86
1098 8.8958358 0.21193186 2.6753601 0.21462271 0.42924126 0.4520243 298
1099 4.3122436 3.5256404 1.8715126 0.15912654 0.45642693 0.44788237 12
1100 11.728652 6.8393489 1.067665 0.10347746 0.48327988 0.44357876 228
1101 7.1450594 2.1530574 0.2638174 0.047728946 0.50978055 0.43911503 446
1102 2.5614672 5.4667659 2.4599698 -0.0080654319 0.53590961 0.43449278 166
1103 9.9778751 0.78047435 1.6561222 -0.06385206 0.56164801 0.42971369 388
1104 5.394283 4.0941829 0.85227467 -0.11957733 0.586977 0.42477947 112
1105 0.81069082 7.4078914 0.048427095 -0.1751877 0.6118781 0.41969191 338
1106 8.2270987 2.7215998 2.2445795 -0.23062972 0.63633318 0.41445284 66
1107 3.6435066 6.0353083 1.4407319 -0.28585013 0.6603244 0.40906417 296
1108 11.059914 1.3490168 0.63688436 -0.34079586 0.68383426 0.40352782 28
1109 6.4763223 4.6627253 2.8330368 -0.3954141 0.70684565 0.39784581 262
1110 1.8927302 7.9764338 2.0291892 -0.44965239 0.72934177 0.39202018 498
1111 9.309138 3.2901423 1.2253416 -0.5034586 0.75130624 0.38605303 236
1112 4.7255459 6.6038508 0.42149405 -0.55678101 0.77272304 0.37994653 476
1113 0.14195375 1.9175593 2.6176465 -0.60956841 0.79357656 0.37370286 218
1114 7.5583616 5.2312678 1.8137989 -0.66177006 0.81385159 0.3673243 462
1115 2.9747695 0.54497634 1.0099513 -0.7133358 0.83353336 0.36081313 208
1116 10.391177 3.8586848 0.20610374 -0.76421607 0.85260753 0.35417171 456
1117 5.8075852 7.1723933 2.4022562 -0.814362 0.87106018 0.34740244 206
1118 1.2239931 2.4861018 1.5984086 -0.86372538 0.88887787 0.34050777 458
1119 8.6404009 5.7998103 0.79456101 -0.91225879 0.9060476 0.33349017 212
1120 4.0568088 1.1135188 2.9907134 -0.95991559 0.92255687 0.32635219 468
1121 11.473217 4.4272273 2.1868659 -1.00665 0.93839363 0.3190964 226
1122 6.8896245 7.7409358 1.3830183 -1.0524171 0.95354634 0.31172541 486
1123 2.3060324 3.0546443 0.5791707 -1.0971729 0.96800397 0.3042419 248
1124 9.7224403 6.3683528 2.7753231 -1.1408744 0.98175596 0.29664856 12
1125 5.1388481 1.6820613 1.9714755 -1.1834796 0.99479229 0.28894813 278
1126 0.55525599 4.9957698 1.167628 -1.2249475 1.0071035 0.2811434 46
1127 7.9716639 0.30947833 0.36378039 -1.2652384 1.0186805 0.27323718 316
1128 3.3880717 3.6231868 2.5599328 -1.3043135 1.029515 0.26523232 88
1129 10.80448 6.9368953 1.7560852 -1.3421352 1.039599 0.25713171 362
1130 6.2208875 2.2506038 0.95223766 -1.3786673 1.0489251 0.24893828 138
1131 1.6372953 5.5643123 0.14839009 -1.4138746 1.0574867 0.24065499 416
1132 9.0537032 0.87802082 2.3445425 -1.4477232 1.0652774 0.23228483 196
1133 4.470111 4.1917293 1.5406949 -1.4801807 1.0722915 0.22383081 478
1134 11.886519 7.5054378 0.73684735 -1.5112158 1.078524 0.21529599 262
1135 7.3029268 2.8191463 2.9329998 -1.5407988 1.0839703 0.20668345 48
1136 2.7193346 6.1328548 2.1291522 -1.5689012 1.0886265 0.1979963 336
1137 10.135743 1.4465633 1.3253046 -1.595496 1.0924891 0.18923768 126
1138 5.5521504 4.7602718 0.52145704 -1.6205577 1.0955553 0.18041075 418
1139 0.96855824 0.073980315 2.7176095 -1.6440621 1.0978229 0.17151869 212
1140 8.3849661 3.3876888 1.9137619 -1.6659867 1.0992902 0.16256471 8
1141 3.801374 6.7013973 1.1099143 -1.6863104 1.0999562 0.15355205 306
1142 11.217782 2.0151058 0.30606673 -1.7050137 1.0998203 0.14448395 106
1143 6.6341897 5.3288143 2.5022192 -1.7220787 1.0988828 0.1353637 408
1144 2.0505976 0.64252281 1.6983716 -1.7374888 1.0971442 0.12619459 212
1145 9.4670054 3.9562313 0.894524 -1.7512293 1.0946059 0.11697992 18
1146 4.8834133 7.2699398 0.090676426 -1.7632871 1.0912696 0.10772302 326
1147 0.29982116 2.5836483 2.2868288 -1.7736504 1.0871378 0.098427236 136
1148 7.716229 5.8973568 1.4829813 -1.7823095 1.0822136 0.08909592 448
1149 3.1326369 1.2110653 0.67913369 -1.7892558 1.0765005 0.079732441 262
1150 10.549045 4.5247738 2.8752861 -1.7944828 1.0700026 0.07034018 78
1151 5.9654526 7.8384823 2.0714385 -1.7979855 1.0627248 0.060922527 396
1152 1.3818605 3.1521908 1.267591 -1.7997604 1.0546723 0.051482881 216
1153 8.7982683 6.4658993 0.46374338 -1.7998059 1.045851 0.042024651 38
1154 4.2146762 1.7796078 2.6598958 -1.798122 1.0362673 0.03255125 362
1155 11.631084 5.0933163 1.8560482 -1.7947101 1.0259282 0.023066098 188
1156 7.0474919 0.4070248 1.0522007 -1.7895737 1.0148413 0.01357262 16
1157 2.4638998 3.7207333 0.24835308 -1.7827177 1.0030145 0.0040742425 346
1158 9.8803077 7.0344418 2.4445055 -1.7741486 0.99045666 -0.005425606 178
1159 5.2967155 2.3481503 1.6406579 -1.7638747 0.97717679 -0.014923496 12
1160 0.7131234 5.6618588 0.83681034 -1.7519058 0.9631846 -0.024415998 348
1161 8.1295313 0.97556729 0.032962766 -1.7382535 0.94849029 -0.033899687 186
1162 3.5459391 4.2892758 2.2291152 -1.7229308 0.93310458 -0.043371138 26
1163 10.962347 7.6029843 1.4252676 -1.7059526 0.91703867 -0.052826933 368
1164 6.3787549 2.9166928 0.62142003 -1.687335 0.90030428 -0.062263658 212
1165 1.7951627 6.2304013 2.8175725 -1.6670961 0.88291361 -0.071677906 58
1166 9.2115706 1.5441098 2.0137249 -1.6452552 0.86487934 -0.08106628 406
1167 4.6279785 4.8578183 1.2098773 -1.6218333 0.8462146 -0.090425389 256
1168 0.04438632 0.17152679 0.40602973 -1.596853 0.82693301 -0.099751856 108
1169 7.4607942 3.4852353 2.6021821 -1.5703383 0.80704863 -0.10904231 462
1170 2.8772021 6.7989438 1.7983346 -1.5423145 0.78657594 -0.11829341 318
1171 10.29361 2.1126523 0.99448699 -1.5128088 0.76552988 -0.1275018 176
1172 5.7100178 5.4263608 0.19063942 -1.4818493 0.74392577 -0.13666416 36
1173 1.1264256 0.74006928 2.3867918 -1.4494659 0.72177938 -0.14577719 398
1174 8.5428335 4.0537778 1.5829443 -1.4156896 0.69910684 -0.1548376 262
1175 3.9592414 7.3674863 0.77909668 -1.380553 0.67592469 -0.16384211 128
1176 11.375649 2.6811948 2.9752491 -1.3440898 0.65224981 -0.17278748 496
1177 6.7920571 5.9949033 2.1714015 -1.306335 0.62809948 -0.18167047 366
1178 2.208465 1.3086118 1.367554 -1.2673249 0.60349129 -0.19048788 238
1179 9.6248728 4.6223203 0.56370638 -1.2270971 0.57844317 -0.19923653 112
1180 5.0412807 7.9360288 2.7598588 -1.18569 0.5529734 -0.20791326 488
1181 0.45768857 3.2497373 1.9560112 -1.1431437 0.52710054 -0.21651493 366
1182 7.8740964 6.5634458 1.1521636 -1.0994988 0.50084344 -0.22503844 246
1183 3.2905043 1.8771543 0.34831607 -1.0547974 0.47422125 -0.23348071 128
1184 10.706912 5.1908628 2.5444685 -1.0090825 0.44725338 -0.2418387 12
1185 6.12332 0.50457127 1.7406209 -0.96239786 0.41995948 -0.25010939 398
1186 1.5397279 3.8182798 0.93677333 -0.91478846 0.39235944 -0.2582898 286
1187 8.9561358 7.1319883 0.13292576 -0.86630001 0.36447339 -0.26637696 176
1188 4.3725436 2.4456968 2.3290782 -0.81697912 0.33632166 -0.27436796 68
1189 11.788951 5.7594053 1.5252306 -0.76687317 0.30792476 -0.28225992 462
1190 7.2053594 1.0731138 0.72138302 -0.71603032 0.2793034 -0.29004999 358
1191 2.6217672 4.3868223 2.9175354 -0.66449942 0.25047844 -0.29773535 256
1192 10.038175 7.7005308 2.1136879 -0.61232999 0.2214709 -0.30531323 156
1193 5.4545829 3.0142393 1.3098403 -0.55957215 0.19230191 -0.3127809 58
1194 0.87099081 6.3279478 0.50599272 -0.50627661 0.16299274 -0.32013566 462
1195 8.2873987 1.6416563 2.7021451 -0.45249457 0.13356475 -0.32737485 368
1196 3.7038065 4.9553648 1.8982976 -0.39827772 0.10403941 -0.33449586 276
1197 11.120214 0.26907326 1.09445 -0.34367816 0.074438218 -0.34149613 186
1198 6.5366223 3.5827818 0.29060241 -0.28874835 0.044782769 -0.34837312 98
1199 1.9530301 6.8964903 2.4867548 -0.23354107 0.015094675 -0.35512435 12
1200 9.369438 2.2101988 1.6829073 -0.17810938 -0.014604422 -0.36174738 428
300 1200 303600
1 9.9364079 5.9537085 2.6461524 1.0619145 0.66025976 0.0094994284 59
2 5.3528157 1.267417 1.8423048 1.1064521 0.63626726 0.018995428 79
3 0.76922359 4.5811255 1.0384573 1.1499265 0.61181095 0.02848457 101
4 8.1856315 7.894834 0.23460969 1.1922959 0.58690865 0.037963429 125
5 3.6020393 3.2085425 2.4307621 1.2335196 0.56157853 0.047428584 151
6 11.018447 6.522251 1.6269145 1.273558 0.53583903 0.056876618 179
7 6.4348551 1.8359595 0.82306696 1.3123726 0.50970894 0.06630412 209
8 1.8512629 5.149668 0.019219382 1.3499261 0.48320729 0.075707687 241
9 9.2676708 0.46337649 2.2153718 1.3861824 0.4563534 0.085083925 275
10 4.6840787 3.777085 1.4115242 1.4211067 0.42916685 0.094429447 311
11 0.10048652 7.0907935 0.60767665 1.4546655 0.40166746 0.10374088 349
12 7.5168944 2.404502 2.8038291 1.4868264 0.37387527 0.11301487 389
13 2.9333022 5.7182105 1.9999815 1.5175586 0.34581054 0.12224806 431
14 10.34971 1.031919 1.1961339 1.5468325 0.31749373 0.13143711 475
15 5.766118 4.3456275 0.39228634 1.5746201 0.28894549 0.14057873 21
16 1.1825258 7.659336 2.5884388 1.6008945 0.26018661 0.14966959 69
17 8.5989337 2.9730445 1.7845912 1.6256307 0.23123807 0.15870642 119
18 4.0153416 6.286753 0.98074361 1.6488047 0.20212097 0.16768597 171
19 11.431749 1.6004615 0.17689603 1.6703943 0.17285652 0.17660498 225
20 6.8481573 4.91417 2.3730485 1.6903788 0.14346608 0.18546023 281
21 2.2645652 0.22787848 1.5692009 1.708739 0.11397105 0.19424854 339
22 9.680973 3.541587 0.7653533 1.7254573 0.084392949 0.20296673 399
23 5.0973809 6.8552955 2.9615057 1.7405175 0.054753325 0.21161165 461
24 0.51378876 2.169004 2.1576581 1.7539052 0.025073788 0.22018018 25
25 7.9301966 5.4827125 1.3538106 1.7656075 -0.0046240269 0.22866922 91
26 3.3466045 0.79642097 0.54996299 1.7756132 -0.034318471 0.23707572 159
27 10.763012 4.1101295 2.7461154 1.7839127 -0.063987898 0.24539664 229
28 6.1794202 7.423838 1.9422678 1.790498 -0.093610681 0.25362897 301
29 1.5958281 2.7375465 1.1384203 1.7953628 -0.12316523 0.26176975 375
30 9.012236 6.051255 0.33457268 1.7985023 -0.15262999 0.26981602 451
31 4.4286438 1.3649635 2.5307251 1.7999136 -0.18198349 0.2777649 29
32 11.845052 4.678672 1.7268775 1.7995954 -0.21120434 0.28561351 109
33 7.2614595 7.9923805 0.92302995 1.7975479 -0.24027122 0.29335901 191
34 2.6778674 3.306089 0.11918237 1.793773 -0.26916296 0.30099862 275
35 10.094275 6.6197975 2.3153348 1.7882745 -0.29785849 0.30852957 361
36 5.5106831 1.933506 1.5114872 1.7810576 -0.3263369 0.31594914 449
37 0.92709101 5.2472145 0.70763964 1.7721293 -0.35457742 0.32325466 39
38 8.3434989 0.56092296 2.9037921 1.761498 -0.38255946 0.33044348 131
39 3.7599067 3.8746315 2.0999445 1.7491741 -0.41026264 0.33751302 225
40 11.176315 7.18834 1.2960969 1.7351694 -0.43766676 0.34446072 321
41 6.5927225 2.5020485 0.49224933 1.7194973 -0.46475184 0.35128408 419
42 2.0091303 5.815757 2.6884018 1.7021729 -0.49149813 0.35798062 19
43 9.4255382 1.1294655 1.8845542 1.6832129 -0.51788614 0.36454794 121
44 4.8419461 4.443174 1.0807066 1.6626354 -0.54389664 0.37098366 225
45 0.25835393 7.7568825 0.27685902 1.6404602 -0.56951066 0.37728546 331
46 7.6747618 3.070591 2.4730114 1.6167087 -0.59470953 0.38345106 439
47 3.0911697 6.3842995 1.6691639 1.5914037 -0.61947489 0.38947824 49
48 10.507578 1.698008 0.86531629 1.5645694 -0.64378868 0.39536483 161
49 5.9239854 5.0117164 0.061468713 1.5362317 -0.66763317 0.40110869 275
50 1.3403933 0.32542495 2.2576211 1.5064178 -0.69099098 0.40670775 391
51 8.7568011 3.6391334 1.4537736 1.4751564 -0.7138451 0.41216 9
52 4.173209 6.9528419 0.64992598 1.4424774 -0.73617885 0.41746346 129
53 11.589617 2.2665504 2.8460784 1.4084124 -0.75797597 0.42261623 251
54 7.0060247 5.5802589 2.0422308 1.3729939 -0.77922055 0.42761643 375
55 2.4224326 0.89396744 1.2383832 1.3362561 -0.79989711 0.43246227 501
56 9.8388404 4.2076759 0.43453567 1.2982343 -0.81999059 0.43715199 129
57 5.2552483 7.5213844 2.6306881 1.258965 -0.83948632 0.44168391 259
58 0.67165617 2.8350929 1.8268405 1.2184859 -0.85837011 0.44605638 391
59 8.088064 6.1488014 1.0229929 1.1768359 -0.87662819 0.45026784 25
60 3.5044719 1.4625099 0.21914536 1.1340551 -0.89424724 0.45431675 161
61 10.92088 4.7762184 2.4152978 1.0901846 -0.91121443 0.45820166 299
62 6.3372876 0.089926936 1.6114502 1.0452664 -0.92751738 0.46192116 439
63 1.7536955 3.4036354 0.80760263 0.99934389 -0.94314421 0.46547391 81
64 9.1701034 6.7173439 0.0037550534 0.95246104 -0.95808353 0.46885863 225
65 4.5865112 2.0310524 2.1999075 0.90466295 -0.97232445 0.4720741 371
66 0.00291909 5.3447609 1.3960599 0.85599555 -0.98585659 0.47511916 19
67 7.419327 0.65846943 0.59221232 0.8065056 -0.99867008 0.4779927 169
68 2.8357348 3.9721779 2.7883647 0.75624067 -1.0107556 0.48069369 321
69 10.252143 7.2858864 1.9845172 0.70524904 -1.0221043 0.48322116 475
70 5.6685506 2.5995949 1.1806696 0.65357972 -1.0327079 0.48557419 131
71 1.0849584 5.9133034 0.37682201 0.60128237 -1.0425588 0.48775193 289
72 8.5013663 1.2270119 2.5729744 0.54840723 -1.0516497 0.4897536 449
73 3.9177741 4.5407204 1.7691269 0.49500511 -1.0599739 0.49157848 111
74 11.334182 7.8544289 0.96527928 0.44112733 -1.0675255 0.49322589 275
75 6.7505899 3.1681374 0.1614317 0.38682566 -1.0742989 0.49469526 441
76 2.1669977 6.4818459 2.3575841 0.33215228 -1.0802892 0.49598605 109
77 9.5834056 1.7955544 1.5537365 0.27715972 -1.085492 0.4970978 279
78 4.9998135 5.1092629 0.74988897 0.22190084 -1.0899035 0.4980301 451
79 0.41622134 0.42297142 2.9460414 0.16642873 -1.0935206 0.49878261 125
80 7.8326292 3.7366799 2.1421938 0.11079669 -1.0963405 0.49935507 301
81 3.2490371 7.0503884 1.3383462 0.055058187 -1.0983612 0.49974727 479
82 10.665445 2.3640969 0.53449866 -0.00073322352 -1.0995813 0.49995906 159
83 6.0818528 5.6778054 2.7306511 -0.05652393 -1.0999998 0.49999038 341
84 1.4982607 0.99151391 1.9268035 -0.11226032 -1.0996165 0.4998412 25
85 8.9146685 4.3052224 1.1229559 -0.16788884 -1.0984316 0.49951159 211
86 4.3310764 7.6189309 0.31910835 -0.22335603 -1.096446 0.49900166 399
87 11.747484 2.9326394 2.5152608 -0.27860859 -1.0936611 0.49831159 89
88 7.1638921 6.2463479 1.7114132 -0.33359343 -1.090079 0.49744164 281
89 2.5803 1.5600564 0.90756562 -0.38825771 -1.0857023 0.49639212 475
90 9.9967079 4.8737649 0.10371804 -0.44254891 -1.0805342 0.4951634 171
91 5.4131157 0.18747341 2.2998705 -0.49641485 -1.0745783 0.49375594 369
92 0.82952358 3.5011819 1.4960229 -0.54980377 -1.0678392 0.49217024 69
93 8.2459314 6.8148904 0.69217531 -0.60266438 -1.0603217 0.49040686 271
94 3.6623393 2.1285989 2.8883277 -0.65494587 -1.0520312 0.48846646 475
95 11.078747 5.4423074 2.0844802 -0.70659801 -1.0429739 0.48634973 181
96 6.495155 0.7560159 1.2806326 -0.75757116 -1.0331563 0.48405742 389
97 1.9115629 4.0697244 0.476785 -0.80781635 -1.0225855 0.48159038 99
98 9.3279708 7.3834329 2.6729374 -0.85728528 -1.0112693 0.47894949 311
99 4.7443786 2.6971414 1.8690898 -0.90593043 -0.99921598 0.47613571 25
100 0.1607865 6.0108499 1.0652423 -0.95370505 -0.98643426 0.47315004 241
101 7.5771944 1.3245584 0.26139469 -1.0005632 -0.97293346 0.46999358 459
102 2.9936022 4.6382669 2.4575471 -1.04646 -0.95872344 0.46666745 179
103 10.41001 7.9519754 1.6536995 -1.0913511 -0.94381456 0.46317286 401
104 5.826418 3.2656839 0.84985196 -1.1351936 -0.92821767 0.45951106 125
105 1.2428258 6.5793924 0.046004385 -1.1779452 -0.91194416 0.45568339 351
106 8.6592337 1.8931009 2.2421568 -1.2195649 -0.89500588 0.45169123 79
